Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed)
11-01-2022,07:00,07:15,0,91656.25,0,0,0,21812.5,0,94218.75,421000,50.04,1,-0.973
11-01-2022,07:15,07:30,0,88531.25,0,0,0,21500,0,91093.75,421220,49.99,1,-0.972
11-01-2022,07:30,07:45,0,87406.25,0,0,0,21156.25,0,89937.5,421080,49.98,1,-0.972
11-01-2022,07:45,08:00,0,84187.5,0,0,0,23093.75,0,87312.5,422000,50.02,1,-0.964
11-01-2022,08:00,08:15,0,81843.75,0,0,0,24468.75,0,85406.25,422560,50.03,1,-0.958
11-01-2022,08:15,08:30,0,83250,0,0,0,22406.25,0,86250,421560,50.04,1,-0.965
11-01-2022,08:30,08:45,0,83812.5,0,0,0,20812.5,0,86343.75,420820,50.03,1,-0.971
11-01-2022,08:45,09:00,0,81125,0,0,0,21562.5,0,83937.5,421200,50.02,1,-0.966
11-01-2022,09:00,09:15,0,82062.5,0,0,0,20843.75,0,84687.5,420660,49.98,1,-0.969
11-01-2022,09:15,09:30,0,81750,0,0,0,20250,0,84218.75,420380,50.01,1,-0.971
11-01-2022,09:30,09:45,0,71500,0,0,0,23593.75,0,75281.25,420520,50.02,1,-0.95
11-01-2022,09:45,10:00,0,70031.25,0,0,0,22687.5,0,73625,420120,50.04,1,-0.951
11-01-2022,10:00,10:15,0,68843.75,0,0,0,23218.75,0,72656.25,420460,50.01,1,-0.948
11-01-2022,10:15,10:30,0,69156.25,0,0,0,22218.75,0,72625,420540,50.01,1,-0.952
11-01-2022,10:30,10:45,0,71156.25,0,0,0,21406.25,0,74312.5,421320,50.03,1,-0.958
11-01-2022,10:45,11:00,0,70937.5,0,0,0,21656.25,0,74156.25,422220,50.02,1,-0.957
11-01-2022,11:00,11:15,0,71593.75,0,0,0,22875,0,75187.5,422980,50.03,1,-0.952
11-01-2022,11:15,11:30,0,70968.75,0,0,0,23656.25,0,74812.5,423400,50.02,1,-0.949
11-01-2022,11:30,11:45,0,70312.5,0,0,0,24281.25,0,74375,423500,50.02,1,-0.945
11-01-2022,11:45,12:00,0,70843.75,0,0,0,24781.25,0,75062.5,424320,50.03,1,-0.944
11-01-2022,12:00,12:15,0,70750,0,0,0,26312.5,0,75500,423780,50.04,1,-0.937
11-01-2022,12:15,12:30,0,71406.25,0,0,0,26781.25,0,76250,423720,50.02,1,-0.936
11-01-2022,12:30,12:45,0,69812.5,0,0,0,27625,0,75062.5,424160,50.06,1,-0.93
11-01-2022,12:45,13:00,0,68031.25,0,0,0,28468.75,0,73781.25,424700,50.03,1,-0.922
11-01-2022,13:00,13:15,0,69875,0,0,0,29562.5,0,75875,425780,50.18,1,-0.921
11-01-2022,13:15,13:30,0,70218.75,0,0,0,28906.25,0,75906.25,425500,50.07,1,-0.925
11-01-2022,13:30,13:45,0,69656.25,0,0,0,28781.25,0,75375,425540,50.02,1,-0.924
11-01-2022,13:45,14:00,0,70312.5,0,0,0,28062.5,0,75718.75,425280,50,1,-0.929
11-01-2022,14:00,14:15,0,68812.5,0,0,0,28218.75,0,74375,425240,49.95,1,-0.925
11-01-2022,14:15,14:30,0,66937.5,0,0,0,27750,0,72437.5,424980,49.92,1,-0.924
11-01-2022,14:30,14:45,0,66718.75,0,0,0,27062.5,0,72031.25,424900,49.92,1,-0.926
11-01-2022,14:45,15:00,0,66843.75,0,0,0,26843.75,0,72031.25,424620,49.86,1,-0.928
11-01-2022,15:00,15:15,0,65531.25,0,0,0,28000,0,71281.25,425220,49.97,1,-0.919
11-01-2022,15:15,15:30,0,68500,0,0,0,27281.25,0,73718.75,424800,49.92,1,-0.929
11-01-2022,15:30,15:45,0,72531.25,0,0,0,27156.25,0,77468.75,424780,50,1,-0.936
11-01-2022,15:45,16:00,0,79187.5,0,0,0,25062.5,0,83062.5,423340,49.99,1,-0.953
11-01-2022,16:00,16:15,0,77625,0,0,0,26812.5,0,82125,424260,50.01,1,-0.945
11-01-2022,16:15,16:30,0,79031.25,0,0,0,25937.5,0,83156.25,423540,49.99,1,-0.95
11-01-2022,16:30,16:45,0,80250,0,0,0,24718.75,0,84000,421860,49.92,1,-0.955
11-01-2022,16:45,17:00,0,80406.25,0,0,0,24875,0,84156.25,421700,49.88,1,-0.955
11-01-2022,17:00,17:15,0,78875,0,0,0,26312.5,0,83156.25,422320,49.92,1,-0.949
11-01-2022,17:15,17:30,0,78843.75,0,0,0,26468.75,0,83156.25,422420,49.98,1,-0.948
11-01-2022,17:30,17:45,0,78437.5,0,0,0,27062.5,0,83000,422600,50.03,1,-0.945
11-01-2022,17:45,18:00,0,77562.5,0,0,0,26781.25,0,82031.25,422180,49.98,1,-0.946
11-01-2022,18:00,18:15,0,74406.25,0,0,0,28812.5,0,79812.5,423180,49.98,1,-0.932
11-01-2022,18:15,18:30,0,74156.25,0,0,0,27562.5,0,79125,422540,49.9,1,-0.937
11-01-2022,18:30,18:45,0,75875,0,0,0,26562.5,0,80375,422420,49.98,1,-0.944
11-01-2022,18:45,19:00,0,76343.75,0,0,0,26437.5,0,80781.25,422280,49.9,1,-0.945
11-01-2022,19:00,19:15,0,75781.25,0,0,0,27125,0,80500,422700,49.94,1,-0.941
11-01-2022,19:15,19:30,0,76625,0,0,0,27250,0,81312.5,422720,49.94,1,-0.942
11-01-2022,19:30,19:45,0,77125,0,0,0,28000,0,82062.5,423020,49.98,1,-0.94
11-01-2022,19:45,20:00,0,77187.5,0,0,0,29500,0,82625,423860,50.03,1,-0.934
11-01-2022,20:00,20:15,0,75406.25,0,0,0,31375,0,81687.5,424600,50.02,1,-0.923
11-01-2022,20:15,20:30,0,76031.25,0,0,0,29750,0,81656.25,424900,50.01,1,-0.931
11-01-2022,20:30,20:45,0,73531.25,0,0,0,30406.25,0,79593.75,425120,49.96,1,-0.924
11-01-2022,20:45,21:00,0,72843.75,0,0,0,30593.75,0,78968.75,426140,49.96,1,-0.922
11-01-2022,21:00,21:15,0,76312.5,0,0,0,29875,0,81937.5,427100,49.96,1,-0.931
11-01-2022,21:15,21:30,0,81218.75,0,0,0,28593.75,0,86125,427100,50.01,1,-0.943
11-01-2022,21:30,21:45,0,83187.5,0,0,0,28468.75,0,87906.25,427540,50.01,1,-0.946
11-01-2022,21:45,22:00,0,82562.5,0,0,0,28718.75,0,87437.5,428040,50.01,1,-0.944
11-01-2022,22:00,22:15,0,80093.75,0,0,0,28875,0,85156.25,428500,50,1,-0.941
11-01-2022,22:15,22:30,0,77812.5,0,0,0,29281.25,0,83125,428820,50.02,1,-0.936
11-01-2022,22:30,22:45,0,76843.75,0,0,0,29500,0,82312.5,428900,50.01,1,-0.934
11-01-2022,22:45,23:00,0,75875,0,0,0,29625,0,81468.75,428960,49.99,1,-0.931
11-01-2022,23:00,23:15,0,78093.75,0,0,0,29000,0,83312.5,428120,49.97,1,-0.937
11-01-2022,23:15,23:30,0,78156.25,0,0,0,29187.5,0,83437.5,428040,49.96,1,-0.937
11-01-2022,23:30,23:45,0,77156.25,0,0,0,29562.5,0,82625,428500,49.96,1,-0.934
11-01-2022,23:45,00:00,0,76187.5,0,0,0,29781.25,0,81781.25,429020,49.98,1,-0.932
12-01-2022,00:00,00:15,0,77531.25,0,0,0,29218.75,0,82843.75,428740,49.95,1,-0.936
12-01-2022,00:15,00:30,0,79093.75,0,0,0,28625,0,84125,428660,49.98,1,-0.94
12-01-2022,00:30,00:45,0,79531.25,0,0,0,28593.75,0,84531.25,428600,50,1,-0.941
12-01-2022,00:45,01:00,0,79062.5,0,0,0,28812.5,0,84125,428700,50.02,1,-0.94
12-01-2022,01:00,01:15,0,79812.5,0,0,0,28500,0,84750,428560,50.01,1,-0.942
12-01-2022,01:15,01:30,0,80625,0,0,0,28281.25,0,85468.75,428400,50.01,1,-0.943
12-01-2022,01:30,01:45,0,80093.75,0,0,0,28375,0,84937.5,428640,50,1,-0.943
12-01-2022,01:45,02:00,0,80750,0,0,0,28093.75,0,85531.25,428500,50,1,-0.944
12-01-2022,02:00,02:15,0,80750,0,0,0,28093.75,0,85500,428520,49.99,1,-0.944
12-01-2022,02:15,02:30,0,80812.5,0,0,0,28343.75,0,85625,428600,50.01,1,-0.944
12-01-2022,02:30,02:45,0,79968.75,0,0,0,28625,0,84937.5,428800,49.99,1,-0.942
12-01-2022,02:45,03:00,0,80718.75,0,0,0,28500,0,85625,428640,49.97,1,-0.943
12-01-2022,03:00,03:15,0,81062.5,0,0,0,28406.25,0,85875,428540,49.98,1,-0.944
12-01-2022,03:15,03:30,0,81125,0,0,0,28125,0,85875,428460,49.97,1,-0.945
12-01-2022,03:30,03:45,0,81718.75,0,0,0,27937.5,0,86343.75,428380,49.95,1,-0.946
12-01-2022,03:45,04:00,0,81687.5,0,0,0,28062.5,0,86375,428420,49.97,1,-0.946
12-01-2022,04:00,04:15,0,82906.25,0,0,0,27468.75,0,87343.75,428080,49.97,1,-0.949
12-01-2022,04:15,04:30,0,83718.75,0,0,0,27218.75,0,88062.5,427880,49.98,1,-0.951
12-01-2022,04:30,04:45,0,84531.25,0,0,0,26968.75,0,88687.5,427740,49.99,1,-0.953
12-01-2022,04:45,05:00,0,86937.5,0,0,0,26156.25,0,90812.5,427320,50,1,-0.957
12-01-2022,05:00,05:15,0,90562.5,0,0,0,24343.75,0,93781.25,426340,49.98,1,-0.966
12-01-2022,05:15,05:30,0,89718.75,0,0,0,24218.75,0,92906.25,425260,50.01,1,-0.966
12-01-2022,05:30,05:45,0,87468.75,0,0,0,24562.5,0,90875,423180,50.01,1,-0.963
12-01-2022,05:45,06:00,0,90156.25,0,0,0,22750,0,92968.75,423340,50.02,1,-0.97
12-01-2022,06:00,06:15,0,88656.25,0,0,0,24031.25,0,91875,423220,50.02,1,-0.965
12-01-2022,06:15,06:30,0,90000,0,0,0,23187.5,0,92937.5,421580,50.01,1,-0.968
12-01-2022,06:30,06:45,0,92156.25,0,0,0,21812.5,0,94718.75,420880,50.04,1,-0.973
12-01-2022,06:45,07:00,0,93062.5,0,0,0,21468.75,0,95500,420600,50.05,1,-0.974
12-01-2022,07:00,07:15,0,94625,0,0,0,20031.25,0,96718.75,419180,50.02,1,-0.978
12-01-2022,07:15,07:30,0,95531.25,0,0,0,18562.5,0,97312.5,417960,50,1,-0.982
12-01-2022,07:30,07:45,0,94718.75,0,0,0,18875,0,96593.75,417980,50.02,1,-0.981
12-01-2022,07:45,08:00,0,93968.75,0,0,0,19687.5,0,96000,418240,50.01,1,-0.979
12-01-2022,08:00,08:15,0,90906.25,0,0,0,19406.25,0,92968.75,418560,49.98,1,-0.978
12-01-2022,08:15,08:30,0,88250,0,0,0,18781.25,0,90218.75,418640,50.03,1,-0.978
12-01-2022,08:30,08:45,0,86718.75,0,0,0,18531.25,0,88687.5,419720,50.01,1,-0.978
12-01-2022,08:45,09:00,0,83000,0,0,0,20750,0,85562.5,420640,50.02,1,-0.97
12-01-2022,09:00,09:15,0,83968.75,0,0,0,18937.5,0,86062.5,419660,49.91,1,-0.976
12-01-2022,09:15,09:30,0,86625,0,0,0,16593.75,0,88250,418320,49.87,1,-0.982
12-01-2022,09:30,09:45,0,81718.75,0,0,0,17812.5,0,83625,418520,49.88,1,-0.977
12-01-2022,09:45,10:00,0,71656.25,0,0,0,21187.5,0,74718.75,419340,49.98,1,-0.959
12-01-2022,10:00,10:15,0,69750,0,0,0,22312.5,0,73250,419760,50,1,-0.952
12-01-2022,10:15,10:30,0,70531.25,0,0,0,21843.75,0,73843.75,419600,50,1,-0.955
12-01-2022,10:30,10:45,0,71000,0,0,0,21437.5,0,74156.25,419540,50.02,1,-0.957
12-01-2022,10:45,11:00,0,69031.25,0,0,0,21875,0,72406.25,420520,50.05,1,-0.953
12-01-2022,11:00,11:15,0,66593.75,0,0,0,23593.75,0,70656.25,422000,50.06,1,-0.943
12-01-2022,11:15,11:30,0,66843.75,0,0,0,23156.25,0,70750,421840,50.07,1,-0.945
12-01-2022,11:30,11:45,0,66500,0,0,0,23625,0,70562.5,422300,50.09,1,-0.942
12-01-2022,11:45,12:00,0,66281.25,0,0,0,23718.75,0,70406.25,422460,50.09,1,-0.941
12-01-2022,12:00,12:15,0,66375,0,0,0,24187.5,0,70656.25,422640,49.97,1,-0.939
12-01-2022,12:15,12:30,0,67968.75,0,0,0,24406.25,0,72218.75,422640,50.04,1,-0.941
12-01-2022,12:30,12:45,0,67187.5,0,0,0,25250,0,71750,422980,49.97,1,-0.936
12-01-2022,12:45,13:00,0,66125,0,0,0,26062.5,0,71093.75,423600,50.02,1,-0.93
12-01-2022,13:00,13:15,0,64062.5,0,0,0,27687.5,0,69812.5,424820,50.02,1,-0.918
12-01-2022,13:15,13:30,0,63781.25,0,0,0,28437.5,0,69812.5,424920,50.02,1,-0.914
12-01-2022,13:30,13:45,0,64531.25,0,0,0,27906.25,0,70312.5,424500,49.99,1,-0.918
12-01-2022,13:45,14:00,0,64875,0,0,0,27468.75,0,70468.75,424540,50.03,1,-0.921
12-01-2022,14:00,14:15,0,66343.75,0,0,0,26312.5,0,71375,423980,50.05,1,-0.93
12-01-2022,14:15,14:30,0,67343.75,0,0,0,24687.5,0,71718.75,423140,50,1,-0.939
12-01-2022,14:30,14:45,0,68281.25,0,0,0,24250,0,72468.75,422820,49.99,1,-0.942
12-01-2022,14:45,15:00,0,70906.25,0,0,0,23281.25,0,74625,422440,50,1,-0.95
12-01-2022,15:00,15:15,0,71156.25,0,0,0,23906.25,0,75062.5,422640,50.06,1,-0.948
12-01-2022,15:15,15:30,0,72437.5,0,0,0,23125,0,76062.5,421960,50.01,1,-0.952
12-01-2022,15:30,15:45,0,68656.25,0,0,0,24781.25,0,72968.75,422480,50,1,-0.941
12-01-2022,15:45,16:00,0,69843.75,0,0,0,24687.5,0,74093.75,422580,50.02,1,-0.943
12-01-2022,16:00,16:15,0,70343.75,0,0,0,26281.25,0,75093.75,423060,50.03,1,-0.937
12-01-2022,16:15,16:30,0,72656.25,0,0,0,25281.25,0,76937.5,422660,50.01,1,-0.944
12-01-2022,16:30,16:45,0,73781.25,0,0,0,24468.75,0,77718.75,422340,50.03,1,-0.949
12-01-2022,16:45,17:00,0,74406.25,0,0,0,24156.25,0,78250,422180,50.04,1,-0.951
12-01-2022,17:00,17:15,0,71156.25,0,0,0,26156.25,0,75781.25,422860,50.03,1,-0.939
12-01-2022,17:15,17:30,0,68718.75,0,0,0,27187.5,0,73906.25,422360,50,1,-0.93
12-01-2022,17:30,17:45,0,68000,0,0,0,27843.75,0,73500,422500,50.02,1,-0.925
12-01-2022,17:45,18:00,0,67093.75,0,0,0,27812.5,0,72625,422260,50,1,-0.924
12-01-2022,18:00,18:15,0,64750,0,0,0,28562.5,0,70781.25,422500,49.96,1,-0.915
12-01-2022,18:15,18:30,0,64906.25,0,0,0,28718.75,0,71000,422460,49.98,1,-0.914
12-01-2022,18:30,18:45,0,67937.5,0,0,0,27000,0,73093.75,421720,49.99,1,-0.929
12-01-2022,18:45,19:00,0,68937.5,0,0,0,27000,0,74031.25,421920,50.01,1,-0.931
12-01-2022,19:00,19:15,0,68093.75,0,0,0,28312.5,0,73750,422380,50,1,-0.923
12-01-2022,19:15,19:30,0,68250,0,0,0,28187.5,0,73843.75,422500,49.97,1,-0.924
12-01-2022,19:30,19:45,0,68343.75,0,0,0,28656.25,0,74125,422760,49.92,1,-0.922
12-01-2022,19:45,20:00,0,67125,0,0,0,30093.75,0,73562.5,423700,50.02,1,-0.912
12-01-2022,20:00,20:15,0,67750,0,0,0,30812.5,0,74406.25,424200,50.01,1,-0.911
12-01-2022,20:15,20:30,0,70406.25,0,0,0,30625,0,76812.5,424080,50.01,1,-0.917
12-01-2022,20:30,20:45,0,70343.75,0,0,0,30625,0,76687.5,424060,50.01,1,-0.917
12-01-2022,20:45,21:00,0,69468.75,0,0,0,31031.25,0,76093.75,424560,49.99,1,-0.913
12-01-2022,21:00,21:15,0,67093.75,0,0,0,31593.75,0,74187.5,425160,50.03,1,-0.904
12-01-2022,21:15,21:30,0,66125,0,0,0,31750,0,73312.5,424860,50.02,1,-0.902
12-01-2022,21:30,21:45,0,64187.5,0,0,0,32437.5,0,71937.5,425340,50.04,1,-0.892
12-01-2022,21:45,22:00,0,63500,0,0,0,32750,0,71468.75,425580,50.03,1,-0.889
12-01-2022,22:00,22:15,0,66625,0,0,0,31750,0,73812.5,426560,50,1,-0.903
12-01-2022,22:15,22:30,0,69156.25,0,0,0,31187.5,0,75843.75,426900,50.01,1,-0.912
12-01-2022,22:30,22:45,0,69781.25,0,0,0,31000,0,76375,427040,50,1,-0.914
12-01-2022,22:45,23:00,0,68531.25,0,0,0,31312.5,0,75343.75,427400,50.01,1,-0.91
12-01-2022,23:00,23:15,0,71656.25,0,0,0,30531.25,0,77875,428000,49.99,1,-0.92
12-01-2022,23:15,23:30,0,74031.25,0,0,0,29531.25,0,79718.75,427960,50,1,-0.929
12-01-2022,23:30,23:45,0,75250,0,0,0,29218.75,0,80718.75,428060,50,1,-0.932
12-01-2022,23:45,00:00,0,78843.75,0,0,0,28718.75,0,83906.25,427540,50.02,1,-0.94
13-01-2022,00:00,00:15,0,81093.75,0,0,0,28406.25,0,85937.5,427040,50.01,1,-0.944
13-01-2022,00:15,00:30,0,81156.25,0,0,0,28218.75,0,85937.5,426960,50.02,1,-0.944
13-01-2022,00:30,00:45,0,81187.5,0,0,0,28218.75,0,85968.75,426920,50,1,-0.944
13-01-2022,00:45,01:00,0,80375,0,0,0,28406.25,0,85218.75,427020,49.97,1,-0.943
13-01-2022,01:00,01:15,0,80250,0,0,0,28281.25,0,85093.75,427080,49.96,1,-0.943
13-01-2022,01:15,01:30,0,80062.5,0,0,0,28437.5,0,84968.75,427220,49.97,1,-0.942
13-01-2022,01:30,01:45,0,79906.25,0,0,0,28625,0,84875,427420,49.98,1,-0.941
13-01-2022,01:45,02:00,0,80750,0,0,0,28531.25,0,85656.25,427400,50,1,-0.943
13-01-2022,02:00,02:15,0,81031.25,0,0,0,28750,0,85968.75,427460,50,1,-0.943
13-01-2022,02:15,02:30,0,81062.5,0,0,0,29000,0,86093.75,427600,50.01,1,-0.942
13-01-2022,02:30,02:45,0,81687.5,0,0,0,28843.75,0,86625,427460,49.99,1,-0.943
13-01-2022,02:45,03:00,0,82531.25,0,0,0,28875,0,87437.5,427400,49.99,1,-0.944
13-01-2022,03:00,03:15,0,83437.5,0,0,0,28625,0,88187.5,427220,49.98,1,-0.946
13-01-2022,03:15,03:30,0,83812.5,0,0,0,28625,0,88593.75,427200,49.99,1,-0.946
13-01-2022,03:30,03:45,0,84218.75,0,0,0,28718.75,0,88968.75,427180,50,1,-0.947
13-01-2022,03:45,04:00,0,83968.75,0,0,0,28687.5,0,88750,427160,49.98,1,-0.946
13-01-2022,04:00,04:15,0,84750,0,0,0,27968.75,0,89250,426840,49.94,1,-0.95
13-01-2022,04:15,04:30,0,85531.25,0,0,0,27625,0,89875,426600,49.95,1,-0.952
13-01-2022,04:30,04:45,0,86937.5,0,0,0,27218.75,0,91093.75,426520,50,1,-0.954
13-01-2022,04:45,05:00,0,89937.5,0,0,0,26312.5,0,93718.75,425980,50.02,1,-0.96
13-01-2022,05:00,05:15,0,91906.25,0,0,0,25687.5,0,95437.5,425460,49.99,1,-0.963
13-01-2022,05:15,05:30,0,94343.75,0,0,0,24437.5,0,97468.75,424580,49.97,1,-0.968
13-01-2022,05:30,05:45,0,95656.25,0,0,0,23000,0,98343.75,423700,49.92,1,-0.973
13-01-2022,05:45,06:00,0,97312.5,0,0,0,22343.75,0,99875,423300,49.94,1,-0.974
13-01-2022,06:00,06:15,0,97093.75,0,0,0,22937.5,0,99781.25,423560,50.01,1,-0.973
13-01-2022,06:15,06:30,0,101187.5,0,0,0,20625,0,103250,422140,50.05,1,-0.98
13-01-2022,06:30,06:45,0,101625,0,0,0,19562.5,0,103500,421580,50.01,1,-0.982
13-01-2022,06:45,07:00,0,101312.5,0,0,0,18843.75,0,103062.5,421020,50,1,-0.983
13-01-2022,07:00,07:15,0,101718.75,0,0,0,18281.25,0,103343.75,420860,50.03,1,-0.984
13-01-2022,07:15,07:30,0,101843.75,0,0,0,17031.25,0,103250,419980,49.98,1,-0.986
13-01-2022,07:30,07:45,0,97218.75,0,0,0,18468.75,0,98968.75,421240,49.98,1,-0.982
13-01-2022,07:45,08:00,0,93875,0,0,0,20125,0,96000,421960,50.01,1,-0.978
13-01-2022,08:00,08:15,0,87968.75,0,0,0,22812.5,0,90906.25,420880,50.02,1,-0.968
13-01-2022,08:15,08:30,0,88781.25,0,0,0,20968.75,0,91218.75,419820,50.01,1,-0.973
13-01-2022,08:30,08:45,0,87875,0,0,0,20593.75,0,90250,419680,50.01,1,-0.974
13-01-2022,08:45,09:00,0,87312.5,0,0,0,20875,0,89781.25,419960,50.04,1,-0.973
13-01-2022,09:00,09:15,0,85437.5,0,0,0,20500,0,87875,419600,49.91,1,-0.972
13-01-2022,09:15,09:30,0,88500,0,0,0,18687.5,0,90437.5,419200,49.96,1,-0.979
13-01-2022,09:30,09:45,0,93468.75,0,0,0,16843.75,0,95000,418760,50,1,-0.984
13-01-2022,09:45,10:00,0,95000,0,0,0,15937.5,0,96312.5,418700,50.01,1,-0.986
13-01-2022,10:00,10:15,0,93000,0,0,0,15906.25,0,94343.75,418940,50.03,1,-0.986
13-01-2022,10:15,10:30,0,92031.25,0,0,0,16468.75,0,93500,420140,50.02,1,-0.984
13-01-2022,10:30,10:45,0,91343.75,0,0,0,17843.75,0,93093.75,420660,50.04,1,-0.981
13-01-2022,10:45,11:00,0,93375,0,0,0,17781.25,0,95062.5,420760,50.05,1,-0.982
13-01-2022,11:00,11:15,0,93281.25,0,0,0,18125,0,95000,421100,50.07,1,-0.982
13-01-2022,11:15,11:30,0,92281.25,0,0,0,18906.25,0,94218.75,421560,50.09,1,-0.979
13-01-2022,11:30,11:45,0,91000,0,0,0,19937.5,0,93156.25,422000,50.06,1,-0.977
13-01-2022,11:45,12:00,0,90781.25,0,0,0,20437.5,0,93031.25,422240,50.02,1,-0.976
13-01-2022,12:00,12:15,0,89593.75,0,0,0,21875,0,92250,422860,50.02,1,-0.971
13-01-2022,12:15,12:30,0,89500,0,0,0,21812.5,0,92125,422780,49.98,1,-0.972
13-01-2022,12:30,12:45,0,88406.25,0,0,0,22656.25,0,91250,423360,49.99,1,-0.969
13-01-2022,12:45,13:00,0,88656.25,0,0,0,23437.5,0,91687.5,423780,50.03,1,-0.967
13-01-2022,13:00,13:15,0,87906.25,0,0,0,25375,0,91531.25,424660,50.09,1,-0.96
13-01-2022,13:15,13:30,0,87562.5,0,0,0,25312.5,0,91125,424580,50.03,1,-0.961
13-01-2022,13:30,13:45,0,85406.25,0,0,0,25937.5,0,89281.25,424780,50.05,1,-0.957
13-01-2022,13:45,14:00,0,86187.5,0,0,0,25687.5,0,89937.5,424580,50,1,-0.958
13-01-2022,14:00,14:15,0,86406.25,0,0,0,26125,0,90250,425020,50.06,1,-0.957
13-01-2022,14:15,14:30,0,87031.25,0,0,0,25000,0,90562.5,424480,50.01,1,-0.961
13-01-2022,14:30,14:45,0,87281.25,0,0,0,24843.75,0,90750,424320,50,1,-0.962
13-01-2022,14:45,15:00,0,87812.5,0,0,0,24843.75,0,91250,424260,49.99,1,-0.962
13-01-2022,15:00,15:15,0,88250,0,0,0,25250,0,91812.5,424360,50.01,1,-0.961
13-01-2022,15:15,15:30,0,88718.75,0,0,0,23937.5,0,91875,423520,49.87,1,-0.966
13-01-2022,15:30,15:45,0,90906.25,0,0,0,23968.75,0,94000,423660,49.98,1,-0.967
13-01-2022,15:45,16:00,0,89906.25,0,0,0,24250,0,93156.25,423780,49.96,1,-0.965
13-01-2022,16:00,16:15,0,88937.5,0,0,0,25968.75,0,92625,424480,50.03,1,-0.96
13-01-2022,16:15,16:30,0,89562.5,0,0,0,25375,0,93125,424080,50.01,1,-0.962
13-01-2022,16:30,16:45,0,90437.5,0,0,0,24781.25,0,93750,422940,49.97,1,-0.965
13-01-2022,16:45,17:00,0,90906.25,0,0,0,24531.25,0,94156.25,422520,49.99,1,-0.965
13-01-2022,17:00,17:15,0,88656.25,0,0,0,25718.75,0,92312.5,423180,50,1,-0.96
13-01-2022,17:15,17:30,0,87937.5,0,0,0,25687.5,0,91593.75,423040,50,1,-0.96
13-01-2022,17:30,17:45,0,88625,0,0,0,26187.5,0,92437.5,423180,50.01,1,-0.959
13-01-2022,17:45,18:00,0,87750,0,0,0,26531.25,0,91656.25,423120,50,1,-0.957
13-01-2022,18:00,18:15,0,85875,0,0,0,27812.5,0,90312.5,423680,50,1,-0.951
13-01-2022,18:15,18:30,0,84906.25,0,0,0,28125,0,89437.5,423840,50,1,-0.949
13-01-2022,18:30,18:45,0,84968.75,0,0,0,27218.75,0,89187.5,423680,50,1,-0.953
13-01-2022,18:45,19:00,0,83218.75,0,0,0,27031.25,0,87531.25,423900,50.02,1,-0.951
13-01-2022,19:00,19:15,0,82625,0,0,0,27625,0,87093.75,424220,49.96,1,-0.949
13-01-2022,19:15,19:30,0,83375,0,0,0,27281.25,0,87750,424140,49.93,1,-0.95
13-01-2022,19:30,19:45,0,83437.5,0,0,0,28062.5,0,88031.25,424800,50.03,1,-0.948
13-01-2022,19:45,20:00,0,84375,0,0,0,28375,0,89000,425040,50.03,1,-0.948
13-01-2022,20:00,20:15,0,85062.5,0,0,0,28062.5,0,89593.75,425120,50.01,1,-0.949
13-01-2022,20:15,20:30,0,94281.25,0,0,0,25312.5,0,97625,425620,50.01,1,-0.966
13-01-2022,20:30,20:45,0,94656.25,0,0,0,25031.25,0,97906.25,425580,49.96,1,-0.967
13-01-2022,20:45,21:00,0,92968.75,0,0,0,26031.25,0,96562.5,426300,50,1,-0.963
13-01-2022,21:00,21:15,0,89531.25,0,0,0,26812.5,0,93437.5,426900,49.98,1,-0.958
13-01-2022,21:15,21:30,0,87250,0,0,0,26781.25,0,91281.25,427060,50.02,1,-0.956
13-01-2022,21:30,21:45,0,85531.25,0,0,0,26937.5,0,89656.25,427240,50.02,1,-0.954
13-01-2022,21:45,22:00,0,84718.75,0,0,0,27343.75,0,89062.5,427580,50.03,1,-0.951
13-01-2022,22:00,22:15,0,84062.5,0,0,0,27437.5,0,88375,427680,49.98,1,-0.951
13-01-2022,22:15,22:30,0,82593.75,0,0,0,27531.25,0,87093.75,427740,49.98,1,-0.948
13-01-2022,22:30,22:45,0,81375,0,0,0,28031.25,0,86062.5,427360,49.91,1,-0.946
13-01-2022,22:45,23:00,0,79968.75,0,0,0,28187.5,0,84781.25,427460,49.89,1,-0.943
13-01-2022,23:00,23:15,0,79718.75,0,0,0,28843.75,0,84781.25,427900,49.97,1,-0.94
13-01-2022,23:15,23:30,0,80531.25,0,0,0,29093.75,0,85625,428140,50,1,-0.941
13-01-2022,23:30,23:45,0,81625,0,0,0,28781.25,0,86562.5,428060,50.01,1,-0.943
13-01-2022,23:45,00:00,0,82312.5,0,0,0,28593.75,0,87125,428040,50.01,1,-0.945
14-01-2022,00:00,00:15,0,84187.5,0,0,0,28468.75,0,88906.25,427620,49.95,1,-0.947
14-01-2022,00:15,00:30,0,86781.25,0,0,0,28000,0,91187.5,427000,49.98,1,-0.952
14-01-2022,00:30,00:45,0,86125,0,0,0,28406.25,0,90687.5,427160,50,1,-0.95
14-01-2022,00:45,01:00,0,85906.25,0,0,0,28062.5,0,90375,427120,49.99,1,-0.951
14-01-2022,01:00,01:15,0,86031.25,0,0,0,27843.75,0,90406.25,427140,49.99,1,-0.952
